sim	gammaShape	gammaScale	cumAbs
ABC_460/ABCOpt18/7/	1.0	190.007399893	-2.33523976897
ABC_460/ABCOpt18/7/	1.0	190.007399893	-2.32756862953
ABC_460/ABCOpt18/7/	1.0	190.007399893	-2.2950509009
ABC_460/ABCOpt18/7/	1.0	190.007399893	-2.31465137377
ABC_460/ABCOpt18/7/	1.0	190.007399893	-2.4199641288
ABC_460/ABCOpt18/7/	1.0	190.007399893	-2.37616633106
ABC_460/ABCOpt18/7/	1.0	190.007399893	-2.27654066034
ABC_460/ABCOpt18/7/	1.0	190.007399893	-2.29847659963
ABC_460/ABCOpt18/7/	1.0	190.007399893	-2.31906969928
ABC_460/ABCOpt18/7/	1.0	190.007399893	-2.34963545612
ABC_460/ABCOpt18/7/	1.0	190.007399893	-2.28235453614
ABC_460/ABCOpt18/7/	1.0	190.007399893	-2.3037643417
ABC_460/ABCOpt18/7/	1.0	190.007399893	-2.31949626084
ABC_460/ABCOpt18/7/	1.0	190.007399893	-2.30754404063
ABC_460/ABCOpt18/7/	1.0	190.007399893	-2.29000795211
ABC_460/ABCOpt18/7/	1.0	190.007399893	-2.33776779248
ABC_460/ABCOpt18/7/	1.0	190.007399893	-2.33271704078
ABC_460/ABCOpt18/7/	1.0	190.007399893	-2.35113294343
ABC_460/ABCOpt18/7/	1.0	190.007399893	-2.32667302788
ABC_460/ABCOpt18/7/	1.0	190.007399893	-2.32823249269
ABC_460/ABCOpt18/7/	1.0	190.007399893	-2.28586489654
ABC_460/ABCOpt18/7/	1.0	190.007399893	-2.25527437968
ABC_460/ABCOpt18/7/	1.0	190.007399893	-2.28812880083
ABC_460/ABCOpt18/7/	1.0	190.007399893	-2.34281608041
ABC_460/ABCOpt18/7/	1.0	190.007399893	-2.40030212216
ABC_460/ABCOpt18/7/	1.0	190.007399893	-2.31773637919
ABC_460/ABCOpt18/7/	1.0	190.007399893	-2.33382542097
ABC_460/ABCOpt18/7/	1.0	190.007399893	-2.28449195963
ABC_460/ABCOpt18/7/	1.0	190.007399893	-2.33860202514
ABC_460/ABCOpt18/7/	1.0	190.007399893	-2.27896828396
ABC_460/ABCOpt18/7/	1.0	190.007399893	-2.24643845898
ABC_460/ABCOpt18/7/	1.0	190.007399893	-2.35545030681
ABC_460/ABCOpt18/7/	1.0	190.007399893	-2.37232663688
ABC_460/ABCOpt18/7/	1.0	190.007399893	-2.32652012509
ABC_460/ABCOpt18/7/	1.0	190.007399893	-2.31163367127
ABC_460/ABCOpt18/7/	1.0	190.007399893	-2.24890806573
ABC_460/ABCOpt18/7/	1.0	190.007399893	-2.29503347051
ABC_460/ABCOpt18/7/	1.0	190.007399893	-2.30309817878
ABC_460/ABCOpt18/7/	1.0	190.007399893	-2.29808839337
ABC_460/ABCOpt18/7/	1.0	190.007399893	-2.33007575851
ABC_460/ABCOpt18/7/	1.0	190.007399893	-2.35331499671
ABC_460/ABCOpt18/7/	1.0	190.007399893	-2.35897984001
ABC_460/ABCOpt18/7/	1.0	190.007399893	-2.35322768458
ABC_460/ABCOpt18/7/	1.0	190.007399893	-2.37315413144
ABC_460/ABCOpt18/7/	1.0	190.007399893	-2.33795528634
ABC_460/ABCOpt18/7/	1.0	190.007399893	-2.28353962849
ABC_460/ABCOpt18/7/	1.0	190.007399893	-2.30278950772
ABC_460/ABCOpt18/7/	1.0	190.007399893	-2.30783642801
ABC_460/ABCOpt18/7/	1.0	190.007399893	-2.31635217678
ABC_460/ABCOpt18/7/	1.0	190.007399893	-2.28444452119
ABC_460/ABCOpt18/7/	1.0	190.007399893	-2.34958433418
ABC_460/ABCOpt18/7/	1.0	190.007399893	-2.32922653964
ABC_460/ABCOpt18/7/	1.0	190.007399893	-2.30339492197
ABC_460/ABCOpt18/7/	1.0	190.007399893	-2.36826104974
ABC_460/ABCOpt18/7/	1.0	190.007399893	-2.29920277846
ABC_460/ABCOpt18/7/	1.0	190.007399893	-2.33236022838
ABC_460/ABCOpt18/7/	1.0	190.007399893	-2.31034509715
ABC_460/ABCOpt18/7/	1.0	190.007399893	-2.31758341509
ABC_460/ABCOpt18/7/	1.0	190.007399893	-2.26074122023
ABC_460/ABCOpt18/7/	1.0	190.007399893	-2.32634845494
ABC_460/ABCOpt18/7/	1.0	190.007399893	-2.35318405575
ABC_460/ABCOpt18/7/	1.0	190.007399893	-2.34660352456
ABC_460/ABCOpt18/7/	1.0	190.007399893	-2.33459277743
ABC_460/ABCOpt18/7/	1.0	190.007399893	-2.28745095704
ABC_460/ABCOpt18/7/	1.0	190.007399893	-2.34940406812
ABC_460/ABCOpt18/7/	1.0	190.007399893	-2.34771085197
ABC_460/ABCOpt18/7/	1.0	190.007399893	-2.34147417126
ABC_460/ABCOpt18/7/	1.0	190.007399893	-2.32552625259
ABC_460/ABCOpt18/7/	1.0	190.007399893	-2.32109871864
ABC_460/ABCOpt18/7/	1.0	190.007399893	-2.32579271673
ABC_460/ABCOpt18/7/	1.0	190.007399893	-2.30027529874
ABC_460/ABCOpt18/7/	1.0	190.007399893	-2.31848586749
ABC_460/ABCOpt18/7/	1.0	190.007399893	-2.32783455477
ABC_460/ABCOpt18/7/	1.0	190.007399893	-2.31726166685
ABC_460/ABCOpt18/7/	1.0	190.007399893	-2.24677105411
ABC_460/ABCOpt18/7/	1.0	190.007399893	-2.39022406059
ABC_460/ABCOpt18/7/	1.0	190.007399893	-2.29650633946
ABC_460/ABCOpt18/7/	1.0	190.007399893	-2.35223132057
ABC_460/ABCOpt18/7/	1.0	190.007399893	-2.34390882138
ABC_300/ABCOpt16/7/	1.0	193.238656296	-2.36952659127
ABC_300/ABCOpt16/7/	1.0	193.238656296	-2.3601858211
ABC_300/ABCOpt16/7/	1.0	193.238656296	-2.27917586655
ABC_300/ABCOpt16/7/	1.0	193.238656296	-2.24943979254
ABC_300/ABCOpt16/7/	1.0	193.238656296	-2.31074053937
ABC_300/ABCOpt16/7/	1.0	193.238656296	-2.29073773283
ABC_300/ABCOpt16/7/	1.0	193.238656296	-2.29518657981
ABC_300/ABCOpt16/7/	1.0	193.238656296	-2.31891803309
ABC_300/ABCOpt16/7/	1.0	193.238656296	-2.28424649782
ABC_300/ABCOpt16/7/	1.0	193.238656296	-2.34612437434
ABC_300/ABCOpt16/7/	1.0	193.238656296	-2.32889050751
ABC_300/ABCOpt16/7/	1.0	193.238656296	-2.2742197494
ABC_300/ABCOpt16/7/	1.0	193.238656296	-2.3732867721
ABC_300/ABCOpt16/7/	1.0	193.238656296	-2.33079841289
ABC_300/ABCOpt16/7/	1.0	193.238656296	-2.34402110407
ABC_300/ABCOpt16/7/	1.0	193.238656296	-2.32142555302
ABC_300/ABCOpt16/7/	1.0	193.238656296	-2.38675512539
ABC_300/ABCOpt16/7/	1.0	193.238656296	-2.28396680484
ABC_300/ABCOpt16/7/	1.0	193.238656296	-2.33023296467
ABC_300/ABCOpt16/7/	1.0	193.238656296	-2.31930668062
ABC_300/ABCOpt16/7/	1.0	193.238656296	-2.36161050853
ABC_300/ABCOpt16/7/	1.0	193.238656296	-2.36476216356
ABC_300/ABCOpt16/7/	1.0	193.238656296	-2.26799887267
ABC_300/ABCOpt16/7/	1.0	193.238656296	-2.30003165142
ABC_300/ABCOpt16/7/	1.0	193.238656296	-2.32637626085
ABC_300/ABCOpt16/7/	1.0	193.238656296	-2.2869721355
ABC_300/ABCOpt16/7/	1.0	193.238656296	-2.29017831276
ABC_300/ABCOpt16/7/	1.0	193.238656296	-2.36232208033
ABC_300/ABCOpt16/7/	1.0	193.238656296	-2.2997935932
ABC_300/ABCOpt16/7/	1.0	193.238656296	-2.35094497463
ABC_300/ABCOpt16/7/	1.0	193.238656296	-2.34105103755
ABC_300/ABCOpt16/7/	1.0	193.238656296	-2.29888742322
ABC_300/ABCOpt16/7/	1.0	193.238656296	-2.31957993498
ABC_300/ABCOpt16/7/	1.0	193.238656296	-2.40245877874
ABC_300/ABCOpt16/7/	1.0	193.238656296	-2.37212676955
ABC_300/ABCOpt16/7/	1.0	193.238656296	-2.27499128331
ABC_300/ABCOpt16/7/	1.0	193.238656296	-2.29042869541
ABC_300/ABCOpt16/7/	1.0	193.238656296	-2.26568843417
ABC_300/ABCOpt16/7/	1.0	193.238656296	-2.29421533839
ABC_300/ABCOpt16/7/	1.0	193.238656296	-2.33962599487
ABC_300/ABCOpt16/7/	1.0	193.238656296	-2.31470269163
ABC_300/ABCOpt16/7/	1.0	193.238656296	-2.30574263418
ABC_300/ABCOpt16/7/	1.0	193.238656296	-2.25146072125
ABC_300/ABCOpt16/7/	1.0	193.238656296	-2.33421636408
ABC_300/ABCOpt16/7/	1.0	193.238656296	-2.35645425682
ABC_300/ABCOpt16/7/	1.0	193.238656296	-2.33620058825
ABC_300/ABCOpt16/7/	1.0	193.238656296	-2.3842109311
ABC_300/ABCOpt16/7/	1.0	193.238656296	-2.33360053112
ABC_300/ABCOpt16/7/	1.0	193.238656296	-2.3224599443
ABC_300/ABCOpt16/7/	1.0	193.238656296	-2.3187342642
ABC_300/ABCOpt16/7/	1.0	193.238656296	-2.29100606589
ABC_300/ABCOpt16/7/	1.0	193.238656296	-2.38599389854
ABC_300/ABCOpt16/7/	1.0	193.238656296	-2.37254988739
ABC_300/ABCOpt16/7/	1.0	193.238656296	-2.31685100038
ABC_300/ABCOpt16/7/	1.0	193.238656296	-2.34423518479
ABC_300/ABCOpt16/7/	1.0	193.238656296	-2.30582418478
ABC_300/ABCOpt16/7/	1.0	193.238656296	-2.26190163707
ABC_300/ABCOpt16/7/	1.0	193.238656296	-2.3179314073
ABC_300/ABCOpt16/7/	1.0	193.238656296	-2.35958394252
ABC_300/ABCOpt16/7/	1.0	193.238656296	-2.33977000066
ABC_300/ABCOpt16/7/	1.0	193.238656296	-2.25595669489
ABC_300/ABCOpt16/7/	1.0	193.238656296	-2.3719351879
ABC_300/ABCOpt16/7/	1.0	193.238656296	-2.39026271877
ABC_300/ABCOpt16/7/	1.0	193.238656296	-2.29439717885
ABC_300/ABCOpt16/7/	1.0	193.238656296	-2.35352024423
ABC_300/ABCOpt16/7/	1.0	193.238656296	-2.37155439438
ABC_300/ABCOpt16/7/	1.0	193.238656296	-2.30849303335
ABC_300/ABCOpt16/7/	1.0	193.238656296	-2.35789094682
ABC_300/ABCOpt16/7/	1.0	193.238656296	-2.31008137818
ABC_300/ABCOpt16/7/	1.0	193.238656296	-2.22048689132
ABC_300/ABCOpt16/7/	1.0	193.238656296	-2.33153468873
ABC_300/ABCOpt16/7/	1.0	193.238656296	-2.26676525745
ABC_300/ABCOpt16/7/	1.0	193.238656296	-2.34515262296
ABC_300/ABCOpt16/7/	1.0	193.238656296	-2.35499522253
ABC_300/ABCOpt16/7/	1.0	193.238656296	-2.40124779661
ABC_300/ABCOpt16/7/	1.0	193.238656296	-2.27820473858
ABC_300/ABCOpt16/7/	1.0	193.238656296	-2.34366763398
ABC_300/ABCOpt16/7/	1.0	193.238656296	-2.37163488677
ABC_300/ABCOpt16/7/	1.0	193.238656296	-2.32806889151
ABC_300/ABCOpt16/7/	1.0	193.238656296	-2.26852764382
ABC_300/ABCOpt16/7/	1.0	193.238656296	-2.32315159953
ABC_300/ABCOpt16/7/	1.0	193.238656296	-2.28278975477
ABC_300/ABCOpt16/7/	1.0	193.238656296	-2.32549652421
ABC_300/ABCOpt16/7/	1.0	193.238656296	-2.31157562142
ABC_300/ABCOpt16/7/	1.0	193.238656296	-2.34975587811
ABC_300/ABCOpt16/7/	1.0	193.238656296	-2.30750668414
ABC_300/ABCOpt16/7/	1.0	193.238656296	-2.36001247824
ABC_300/ABCOpt16/7/	1.0	193.238656296	-2.35418986986
ABC_300/ABCOpt16/7/	1.0	193.238656296	-2.36584855925
ABC_300/ABCOpt16/7/	1.0	193.238656296	-2.28249662857
ABC_300/ABCOpt16/7/	1.0	193.238656296	-2.30028426484
ABC_300/ABCOpt16/7/	1.0	193.238656296	-2.35536950377
ABC_300/ABCOpt16/7/	1.0	193.238656296	-2.26226121703
ABC_300/ABCOpt16/7/	1.0	193.238656296	-2.37939289593
ABC_300/ABCOpt16/7/	1.0	193.238656296	-2.38572074861
ABC_300/ABCOpt16/7/	1.0	193.238656296	-2.34588984149
ABC_300/ABCOpt16/7/	1.0	193.238656296	-2.258599354
ABC_300/ABCOpt16/7/	1.0	193.238656296	-2.35406746143
ABC_300/ABCOpt16/7/	1.0	193.238656296	-2.36450968587
ABC_820/ABCOpt16/7/	1.0	140.853916073	-2.33454110975
ABC_820/ABCOpt16/7/	1.0	140.853916073	-2.34518582371
ABC_820/ABCOpt16/7/	1.0	140.853916073	-2.3199079322
ABC_820/ABCOpt16/7/	1.0	140.853916073	-2.3340657529
ABC_820/ABCOpt16/7/	1.0	140.853916073	-2.35172802133
ABC_820/ABCOpt16/7/	1.0	140.853916073	-2.32502097404
ABC_820/ABCOpt16/7/	1.0	140.853916073	-2.33543960044
ABC_820/ABCOpt16/7/	1.0	140.853916073	-2.27063926208
ABC_820/ABCOpt16/7/	1.0	140.853916073	-2.351374211
ABC_820/ABCOpt16/7/	1.0	140.853916073	-2.38015014853
ABC_820/ABCOpt16/7/	1.0	140.853916073	-2.31205059204
ABC_820/ABCOpt16/7/	1.0	140.853916073	-2.33299406213
ABC_820/ABCOpt16/7/	1.0	140.853916073	-2.30795166557
ABC_820/ABCOpt16/7/	1.0	140.853916073	-2.34270733204
ABC_820/ABCOpt16/7/	1.0	140.853916073	-2.40210595174
ABC_820/ABCOpt16/7/	1.0	140.853916073	-2.27381269739
ABC_820/ABCOpt16/7/	1.0	140.853916073	-2.2975312312
ABC_820/ABCOpt16/7/	1.0	140.853916073	-2.39934496188
ABC_820/ABCOpt16/7/	1.0	140.853916073	-2.34450518901
ABC_820/ABCOpt16/7/	1.0	140.853916073	-2.30786918393
ABC_820/ABCOpt16/7/	1.0	140.853916073	-2.3395573514
ABC_820/ABCOpt16/7/	1.0	140.853916073	-2.30499961491
ABC_820/ABCOpt16/7/	1.0	140.853916073	-2.30165788523
ABC_820/ABCOpt16/7/	1.0	140.853916073	-2.27792421888
ABC_820/ABCOpt16/7/	1.0	140.853916073	-2.30579183399
ABC_820/ABCOpt16/7/	1.0	140.853916073	-2.38405992415
ABC_820/ABCOpt16/7/	1.0	140.853916073	-2.3701281955
ABC_820/ABCOpt16/7/	1.0	140.853916073	-2.32978272516
ABC_820/ABCOpt16/7/	1.0	140.853916073	-2.33604917934
ABC_820/ABCOpt16/7/	1.0	140.853916073	-2.28120317435
ABC_820/ABCOpt16/7/	1.0	140.853916073	-2.29185584925
ABC_820/ABCOpt16/7/	1.0	140.853916073	-2.319200614
ABC_820/ABCOpt16/7/	1.0	140.853916073	-2.37235021473
ABC_820/ABCOpt16/7/	1.0	140.853916073	-2.386304757
ABC_820/ABCOpt16/7/	1.0	140.853916073	-2.31800607819
ABC_820/ABCOpt16/7/	1.0	140.853916073	-2.33944253301
ABC_820/ABCOpt16/7/	1.0	140.853916073	-2.32938050182
ABC_820/ABCOpt16/7/	1.0	140.853916073	-2.35673436499
ABC_820/ABCOpt16/7/	1.0	140.853916073	-2.35868561597
ABC_820/ABCOpt16/7/	1.0	140.853916073	-2.32618358523
ABC_820/ABCOpt16/7/	1.0	140.853916073	-2.26057231701
ABC_820/ABCOpt16/7/	1.0	140.853916073	-2.28211903893
ABC_820/ABCOpt16/7/	1.0	140.853916073	-2.29501829227
ABC_820/ABCOpt16/7/	1.0	140.853916073	-2.35141402127
ABC_820/ABCOpt16/7/	1.0	140.853916073	-2.31258046371
ABC_820/ABCOpt16/7/	1.0	140.853916073	-2.3402847227
ABC_820/ABCOpt16/7/	1.0	140.853916073	-2.34921537512
ABC_820/ABCOpt16/7/	1.0	140.853916073	-2.35179086049
ABC_820/ABCOpt16/7/	1.0	140.853916073	-2.37583457234
ABC_820/ABCOpt16/7/	1.0	140.853916073	-2.38530523486
ABC_820/ABCOpt16/7/	1.0	140.853916073	-2.30054783029
ABC_820/ABCOpt16/7/	1.0	140.853916073	-2.38047532261
ABC_820/ABCOpt16/7/	1.0	140.853916073	-2.33109876122
ABC_820/ABCOpt16/7/	1.0	140.853916073	-2.36883648842
ABC_820/ABCOpt16/7/	1.0	140.853916073	-2.33137287839
ABC_820/ABCOpt16/7/	1.0	140.853916073	-2.34804064567
ABC_820/ABCOpt16/7/	1.0	140.853916073	-2.41696093123
ABC_820/ABCOpt16/7/	1.0	140.853916073	-2.32092917581
ABC_820/ABCOpt16/7/	1.0	140.853916073	-2.36471569433
ABC_820/ABCOpt16/7/	1.0	140.853916073	-2.29045482446
ABC_820/ABCOpt16/7/	1.0	140.853916073	-2.35541748997
ABC_820/ABCOpt16/7/	1.0	140.853916073	-2.35596032364
ABC_820/ABCOpt16/7/	1.0	140.853916073	-2.40624867356
ABC_820/ABCOpt16/7/	1.0	140.853916073	-2.37035534751
ABC_820/ABCOpt16/7/	1.0	140.853916073	-2.34639712562
ABC_820/ABCOpt16/7/	1.0	140.853916073	-2.33353176401
ABC_820/ABCOpt16/7/	1.0	140.853916073	-2.36609038425
ABC_820/ABCOpt16/7/	1.0	140.853916073	-2.35355650692
ABC_820/ABCOpt16/7/	1.0	140.853916073	-2.35183337936
ABC_820/ABCOpt16/7/	1.0	140.853916073	-2.28579576887
ABC_820/ABCOpt16/7/	1.0	140.853916073	-2.35619617664
ABC_820/ABCOpt16/7/	1.0	140.853916073	-2.3560302152
ABC_820/ABCOpt16/7/	1.0	140.853916073	-2.37053029079
ABC_820/ABCOpt16/7/	1.0	140.853916073	-2.3571321643
ABC_820/ABCOpt16/7/	1.0	140.853916073	-2.30810387189
ABC_820/ABCOpt16/7/	1.0	140.853916073	-2.32667877233
ABC_820/ABCOpt16/7/	1.0	140.853916073	-2.32658051347
ABC_820/ABCOpt16/7/	1.0	140.853916073	-2.33788026723
ABC_820/ABCOpt16/7/	1.0	140.853916073	-2.35491078161
ABC_820/ABCOpt16/7/	1.0	140.853916073	-2.38048179767
ABC_820/ABCOpt16/7/	1.0	140.853916073	-2.31592326599
ABC_820/ABCOpt16/7/	1.0	140.853916073	-2.30610331603
ABC_820/ABCOpt16/7/	1.0	140.853916073	-2.28613235266
ABC_820/ABCOpt16/7/	1.0	140.853916073	-2.35890601265
ABC_820/ABCOpt16/7/	1.0	140.853916073	-2.29174969309
ABC_820/ABCOpt16/7/	1.0	140.853916073	-2.29484376629
ABC_820/ABCOpt16/7/	1.0	140.853916073	-2.36666371191
ABC_820/ABCOpt16/7/	1.0	140.853916073	-2.29769441455
ABC_820/ABCOpt16/7/	1.0	140.853916073	-2.37162302282
ABC_820/ABCOpt16/7/	1.0	140.853916073	-2.37449929784
ABC_820/ABCOpt16/7/	1.0	140.853916073	-2.32615606341
ABC_820/ABCOpt16/7/	1.0	140.853916073	-2.34040422461
ABC_820/ABCOpt16/7/	1.0	140.853916073	-2.31843400174
ABC_820/ABCOpt16/7/	1.0	140.853916073	-2.33580388039
ABC_820/ABCOpt16/7/	1.0	140.853916073	-2.30832761138
ABC_820/ABCOpt16/7/	1.0	140.853916073	-2.25046354457
ABC_820/ABCOpt16/7/	1.0	140.853916073	-2.35588911552
ABC_820/ABCOpt16/7/	1.0	140.853916073	-2.33485025479
ABC_820/ABCOpt16/7/	1.0	140.853916073	-2.30861352588
ABC_820/ABCOpt16/7/	1.0	140.853916073	-2.38144536818
ABC_460/ABCOpt24/7/	1.0	90.2299269947	-2.3709848174
ABC_460/ABCOpt24/7/	1.0	90.2299269947	-2.36859373082
ABC_460/ABCOpt24/7/	1.0	90.2299269947	-2.34014760715
ABC_460/ABCOpt24/7/	1.0	90.2299269947	-2.35090231168
ABC_460/ABCOpt24/7/	1.0	90.2299269947	-2.38224424062
ABC_460/ABCOpt24/7/	1.0	90.2299269947	-2.39125444729
ABC_460/ABCOpt24/7/	1.0	90.2299269947	-2.34310876979
ABC_460/ABCOpt24/7/	1.0	90.2299269947	-2.3431281318
ABC_460/ABCOpt24/7/	1.0	90.2299269947	-2.38509213787
ABC_460/ABCOpt24/7/	1.0	90.2299269947	-2.36964961631
ABC_460/ABCOpt24/7/	1.0	90.2299269947	-2.30857115836
ABC_460/ABCOpt24/7/	1.0	90.2299269947	-2.35608778931
ABC_460/ABCOpt24/7/	1.0	90.2299269947	-2.41485717958
ABC_460/ABCOpt24/7/	1.0	90.2299269947	-2.36910235552
ABC_460/ABCOpt24/7/	1.0	90.2299269947	-2.34990096526
ABC_460/ABCOpt24/7/	1.0	90.2299269947	-2.2844120991
ABC_460/ABCOpt24/7/	1.0	90.2299269947	-2.34367403902
ABC_460/ABCOpt24/7/	1.0	90.2299269947	-2.39349352873
ABC_460/ABCOpt24/7/	1.0	90.2299269947	-2.31357743813
ABC_460/ABCOpt24/7/	1.0	90.2299269947	-2.37680182482
ABC_460/ABCOpt24/7/	1.0	90.2299269947	-2.3209324015
ABC_460/ABCOpt24/7/	1.0	90.2299269947	-2.38091742531
ABC_460/ABCOpt24/7/	1.0	90.2299269947	-2.32859971994
ABC_460/ABCOpt24/7/	1.0	90.2299269947	-2.30836503552
ABC_460/ABCOpt24/7/	1.0	90.2299269947	-2.36118700639
ABC_460/ABCOpt24/7/	1.0	90.2299269947	-2.35766480938
ABC_460/ABCOpt24/7/	1.0	90.2299269947	-2.34757548475
ABC_460/ABCOpt24/7/	1.0	90.2299269947	-2.32616795299
ABC_460/ABCOpt24/7/	1.0	90.2299269947	-2.29701724125
ABC_460/ABCOpt24/7/	1.0	90.2299269947	-2.40898136635
ABC_460/ABCOpt24/7/	1.0	90.2299269947	-2.33351275248
ABC_460/ABCOpt24/7/	1.0	90.2299269947	-2.40387776106
ABC_460/ABCOpt24/7/	1.0	90.2299269947	-2.3429216851
ABC_460/ABCOpt24/7/	1.0	90.2299269947	-2.42038472682
ABC_460/ABCOpt24/7/	1.0	90.2299269947	-2.40272296992
ABC_460/ABCOpt24/7/	1.0	90.2299269947	-2.35415856191
ABC_460/ABCOpt24/7/	1.0	90.2299269947	-2.35249693969
ABC_460/ABCOpt24/7/	1.0	90.2299269947	-2.3819019529
ABC_460/ABCOpt24/7/	1.0	90.2299269947	-2.28957426224
ABC_460/ABCOpt24/7/	1.0	90.2299269947	-2.31088540674
ABC_460/ABCOpt24/7/	1.0	90.2299269947	-2.29313336596
ABC_460/ABCOpt24/7/	1.0	90.2299269947	-2.37204013919
ABC_460/ABCOpt24/7/	1.0	90.2299269947	-2.37630710348
ABC_460/ABCOpt24/7/	1.0	90.2299269947	-2.3389181
ABC_460/ABCOpt24/7/	1.0	90.2299269947	-2.35642910875
ABC_460/ABCOpt24/7/	1.0	90.2299269947	-2.3646607862
ABC_460/ABCOpt24/7/	1.0	90.2299269947	-2.38776495156
ABC_460/ABCOpt24/7/	1.0	90.2299269947	-2.30640957698
ABC_460/ABCOpt24/7/	1.0	90.2299269947	-2.3555831364
ABC_460/ABCOpt24/7/	1.0	90.2299269947	-2.36227127455
ABC_460/ABCOpt24/7/	1.0	90.2299269947	-2.38826687824
ABC_460/ABCOpt24/7/	1.0	90.2299269947	-2.36545558954
ABC_460/ABCOpt24/7/	1.0	90.2299269947	-2.38307011041
ABC_460/ABCOpt24/7/	1.0	90.2299269947	-2.34063011982
ABC_460/ABCOpt24/7/	1.0	90.2299269947	-2.31608128523
ABC_460/ABCOpt24/7/	1.0	90.2299269947	-2.31751639344
ABC_460/ABCOpt24/7/	1.0	90.2299269947	-2.31001193043
ABC_460/ABCOpt24/7/	1.0	90.2299269947	-2.34138799576
ABC_460/ABCOpt24/7/	1.0	90.2299269947	-2.32799673694
ABC_460/ABCOpt24/7/	1.0	90.2299269947	-2.35180893034
ABC_460/ABCOpt24/7/	1.0	90.2299269947	-2.32897473815
ABC_460/ABCOpt24/7/	1.0	90.2299269947	-2.39512904642
ABC_460/ABCOpt24/7/	1.0	90.2299269947	-2.36110181546
ABC_460/ABCOpt24/7/	1.0	90.2299269947	-2.33741162095
ABC_460/ABCOpt24/7/	1.0	90.2299269947	-2.31303969377
ABC_460/ABCOpt24/7/	1.0	90.2299269947	-2.39720747224
ABC_460/ABCOpt24/7/	1.0	90.2299269947	-2.32602963849
ABC_460/ABCOpt24/7/	1.0	90.2299269947	-2.37864110089
ABC_460/ABCOpt24/7/	1.0	90.2299269947	-2.3800346243
ABC_460/ABCOpt24/7/	1.0	90.2299269947	-2.34292866377
ABC_460/ABCOpt24/7/	1.0	90.2299269947	-2.37505044432
ABC_460/ABCOpt24/7/	1.0	90.2299269947	-2.37432917946
ABC_460/ABCOpt24/7/	1.0	90.2299269947	-2.39840422272
ABC_460/ABCOpt24/7/	1.0	90.2299269947	-2.31643365302
ABC_460/ABCOpt24/7/	1.0	90.2299269947	-2.33456715516
ABC_460/ABCOpt24/7/	1.0	90.2299269947	-2.34725132704
ABC_460/ABCOpt24/7/	1.0	90.2299269947	-2.30645669359
ABC_460/ABCOpt24/7/	1.0	90.2299269947	-2.30786598427
ABC_460/ABCOpt24/7/	1.0	90.2299269947	-2.32045429017
ABC_460/ABCOpt24/7/	1.0	90.2299269947	-2.32934994872
ABC_460/ABCOpt24/7/	1.0	90.2299269947	-2.46226335556
ABC_460/ABCOpt24/7/	1.0	90.2299269947	-2.36170224357
ABC_460/ABCOpt24/7/	1.0	90.2299269947	-2.30616156833
ABC_460/ABCOpt24/7/	1.0	90.2299269947	-2.41814656816
ABC_460/ABCOpt24/7/	1.0	90.2299269947	-2.36729696515
ABC_460/ABCOpt24/7/	1.0	90.2299269947	-2.33008672482
ABC_460/ABCOpt24/7/	1.0	90.2299269947	-2.41067694112
ABC_460/ABCOpt24/7/	1.0	90.2299269947	-2.36474282783
ABC_460/ABCOpt24/7/	1.0	90.2299269947	-2.32627669154
ABC_460/ABCOpt24/7/	1.0	90.2299269947	-2.28076163443
ABC_460/ABCOpt24/7/	1.0	90.2299269947	-2.35853370664
ABC_460/ABCOpt24/7/	1.0	90.2299269947	-2.39744178291
ABC_460/ABCOpt24/7/	1.0	90.2299269947	-2.3501430258
ABC_460/ABCOpt24/7/	1.0	90.2299269947	-2.41005802627
ABC_460/ABCOpt24/7/	1.0	90.2299269947	-2.38793880611
ABC_460/ABCOpt24/7/	1.0	90.2299269947	-2.38329460277
ABC_460/ABCOpt24/7/	1.0	90.2299269947	-2.26850292903
ABC_460/ABCOpt24/7/	1.0	90.2299269947	-2.30819615281
ABC_460/ABCOpt24/7/	1.0	90.2299269947	-2.33470220506
ABC_460/ABCOpt24/7/	1.0	90.2299269947	-2.3002053176
ABC_450/ABCOpt26/7/	1.0	215.845038812	-2.25693421264
ABC_450/ABCOpt26/7/	1.0	215.845038812	-2.3321601222
ABC_450/ABCOpt26/7/	1.0	215.845038812	-2.30241809304
ABC_450/ABCOpt26/7/	1.0	215.845038812	-2.32750768532
ABC_450/ABCOpt26/7/	1.0	215.845038812	-2.36077576793
ABC_450/ABCOpt26/7/	1.0	215.845038812	-2.38217988988
ABC_450/ABCOpt26/7/	1.0	215.845038812	-2.38140577716
ABC_450/ABCOpt26/7/	1.0	215.845038812	-2.28346396296
ABC_450/ABCOpt26/7/	1.0	215.845038812	-2.3579687755
ABC_450/ABCOpt26/7/	1.0	215.845038812	-2.36141612134
ABC_450/ABCOpt26/7/	1.0	215.845038812	-2.36018797145
ABC_450/ABCOpt26/7/	1.0	215.845038812	-2.23500668948
ABC_450/ABCOpt26/7/	1.0	215.845038812	-2.2909738096
ABC_450/ABCOpt26/7/	1.0	215.845038812	-2.38021115247
ABC_450/ABCOpt26/7/	1.0	215.845038812	-2.34409957862
ABC_450/ABCOpt26/7/	1.0	215.845038812	-2.27813059836
ABC_450/ABCOpt26/7/	1.0	215.845038812	-2.33001132352
ABC_450/ABCOpt26/7/	1.0	215.845038812	-2.26709590216
